date,ninsee,no2,o3,pm10,code_commune,commune_std
18/04/2018,78068,23,51,35,78068.0,78068.0
18/04/2018,78070,36,53,35,78070.0,78070.0
18/04/2018,78071,10,48,32,78071.0,78071.0
18/04/2018,78072,30,53,35,78072.0,78072.0
18/04/2018,78073,37,51,45,78073.0,78073.0
18/04/2018,78076,18,50,34,78076.0,78076.0
18/04/2018,78077,8,50,30,78077.0,78077.0
18/04/2018,78082,29,53,35,78082.0,78082.0
18/04/2018,78084,24,50,35,78084.0,78084.0
18/04/2018,78087,18,53,34,78087.0,78087.0
18/04/2018,78089,28,52,35,78089.0,78089.0
18/04/2018,78090,38,51,39,78090.0,78090.0
18/04/2018,78092,46,49,53,78092.0,78092.0
18/04/2018,78096,11,49,32,78096.0,78096.0
18/04/2018,78104,36,53,35,78104.0,78104.0
18/04/2018,78107,26,52,35,78107.0,78107.0
18/04/2018,78108,16,50,34,78108.0,78108.0
18/04/2018,78113,37,51,35,78113.0,78113.0
18/04/2018,78117,43,53,49,78117.0,78117.0
18/04/2018,78118,37,55,35,78118.0,78118.0
18/04/2018,78120,18,53,34,78120.0,78120.0
18/04/2018,78123,41,52,45,78123.0,78123.0
18/04/2018,78124,48,48,54,78124.0,78124.0
18/04/2018,78125,17,53,34,78125.0,78125.0
18/04/2018,78126,46,50,52,78126.0,78126.0
18/04/2018,78128,18,53,34,78128.0,78128.0
18/04/2018,78133,42,51,47,78133.0,78133.0
18/04/2018,78138,39,53,42,78138.0,78138.0
18/04/2018,78140,39,52,40,78140.0,78140.0
18/04/2018,78143,34,54,44,78143.0,78143.0
18/04/2018,78146,47,48,53,78146.0,78146.0
18/04/2018,78147,21,51,35,78147.0,78147.0
18/04/2018,78152,37,51,44,78152.0,78152.0
18/04/2018,78158,46,50,52,78158.0,78158.0
18/04/2018,78160,28,54,40,78160.0,78160.0
18/04/2018,78162,22,54,37,78162.0,78162.0
18/04/2018,78163,21,51,34,78163.0,78163.0
18/04/2018,78164,12,53,30,78164.0,78164.0
18/04/2018,78165,35,51,44,78165.0,78165.0
18/04/2018,78168,23,51,37,78168.0,78168.0
18/04/2018,78171,10,49,32,78171.0,78171.0
18/04/2018,78172,38,54,45,78172.0,78172.0
18/04/2018,78185,25,52,35,78185.0,78185.0
18/04/2018,78188,21,51,35,78188.0,78188.0
18/04/2018,78189,37,51,40,78189.0,78189.0
18/04/2018,78190,46,49,53,78190.0,78190.0
18/04/2018,78192,27,52,35,78192.0,78192.0
18/04/2018,78193,22,53,37,78193.0,78193.0
18/04/2018,78194,10,49,32,78194.0,78194.0
18/04/2018,78196,36,51,42,78196.0,78196.0
18/04/2018,78202,35,51,35,78202.0,78202.0
18/04/2018,78206,39,51,40,78206.0,78206.0
18/04/2018,78208,31,51,40,78208.0,78208.0
18/04/2018,78209,8,52,30,78209.0,78209.0
18/04/2018,78217,38,52,37,78217.0,78217.0
18/04/2018,78220,18,52,35,78220.0,78220.0
18/04/2018,78224,43,50,49,78224.0,78224.0
18/04/2018,78227,36,52,37,78227.0,78227.0
18/04/2018,78230,37,52,37,78230.0,78230.0
18/04/2018,78231,31,53,35,78231.0,78231.0
18/04/2018,78233,40,51,44,78233.0,78233.0
18/04/2018,78234,30,53,35,78234.0,78234.0
18/04/2018,78236,27,51,35,78236.0,78236.0
18/04/2018,78237,20,50,34,78237.0,78237.0
18/04/2018,78238,38,51,39,78238.0,78238.0
18/04/2018,78239,38,54,35,78239.0,78239.0
18/04/2018,78242,40,51,47,78242.0,78242.0
18/04/2018,78245,33,54,35,78245.0,78245.0
18/04/2018,78246,38,53,35,78246.0,78246.0
18/04/2018,78251,42,50,47,78251.0,78251.0
18/04/2018,78255,30,53,35,78255.0,78255.0
18/04/2018,78261,36,50,37,78261.0,78261.0
18/04/2018,78262,21,50,34,78262.0,78262.0
18/04/2018,78263,16,50,32,78263.0,78263.0
18/04/2018,78264,14,49,32,78264.0,78264.0
18/04/2018,78265,23,50,34,78265.0,78265.0
18/04/2018,78267,38,52,35,78267.0,78267.0
18/04/2018,78269,8,56,30,78269.0,78269.0
18/04/2018,78276,27,52,35,78276.0,78276.0
18/04/2018,78278,30,51,35,78278.0,78278.0
18/04/2018,78281,35,52,35,78281.0,78281.0
18/04/2018,78283,8,49,32,78283.0,78283.0
18/04/2018,78285,16,50,34,78285.0,78285.0
18/04/2018,78289,18,49,34,78289.0,78289.0
18/04/2018,78290,35,54,35,78290.0,78290.0
18/04/2018,78291,38,53,35,78291.0,78291.0
18/04/2018,78296,38,53,35,78296.0,78296.0
18/04/2018,78297,38,53,45,78297.0,78297.0
18/04/2018,78299,36,50,37,78299.0,78299.0
18/04/2018,78300,32,52,35,78300.0,78300.0
18/04/2018,78302,7,49,30,78302.0,78302.0
18/04/2018,78305,36,51,39,78305.0,78305.0
18/04/2018,78307,7,51,30,78307.0,78307.0
18/04/2018,78310,13,49,32,78310.0,78310.0
18/04/2018,78311,47,48,54,78311.0,78311.0
18/04/2018,78314,38,53,35,78314.0,78314.0
18/04/2018,78317,35,49,35,78317.0,78317.0
18/04/2018,78320,25,52,35,78320.0,78320.0
18/04/2018,78321,28,50,39,78321.0,78321.0
18/04/2018,78322,44,53,49,78322.0,78322.0
18/04/2018,78324,33,54,35,78324.0,78324.0
18/04/2018,78325,34,52,37,78325.0,78325.0
18/04/2018,78327,37,51,37,78327.0,78327.0
18/04/2018,78329,35,50,35,78329.0,78329.0
18/04/2018,78334,22,52,37,78334.0,78334.0
18/04/2018,78335,39,54,35,78335.0,78335.0
18/04/2018,78337,25,52,35,78337.0,78337.0
18/04/2018,78343,40,53,47,78343.0,78343.0
18/04/2018,78344,25,51,35,78344.0,78344.0
18/04/2018,78346,26,52,35,78346.0,78346.0
18/04/2018,78349,15,52,32,78349.0,78349.0
18/04/2018,78350,45,50,52,78350.0,78350.0
18/04/2018,78354,37,54,35,78354.0,78354.0
18/04/2018,78356,34,54,44,78356.0,78356.0
18/04/2018,78358,44,50,50,78358.0,78358.0
18/04/2018,78361,39,55,35,78361.0,78361.0
18/04/2018,78362,39,55,35,78362.0,78362.0
18/04/2018,78364,31,51,37,78364.0,78364.0
18/04/2018,78366,23,50,35,78366.0,78366.0
18/04/2018,78367,43,50,49,78367.0,78367.0
18/04/2018,78368,35,51,39,78368.0,78368.0
18/04/2018,78372,44,50,50,78372.0,78372.0
18/04/2018,78380,37,52,39,78380.0,78380.0
18/04/2018,78381,13,49,32,78381.0,78381.0
18/04/2018,78382,38,54,42,78382.0,78382.0
18/04/2018,78383,26,51,39,78383.0,78383.0
18/04/2018,78384,39,52,42,78384.0,78384.0
18/04/2018,78385,28,53,35,78385.0,78385.0
18/04/2018,78389,23,50,35,78389.0,78389.0
18/04/2018,78391,31,53,35,78391.0,78391.0
18/04/2018,78396,44,50,50,78396.0,78396.0
18/04/2018,78397,27,52,39,78397.0,78397.0
18/04/2018,78398,18,49,34,78398.0,78398.0
18/04/2018,78401,36,51,37,78401.0,78401.0
18/04/2018,78402,38,53,37,78402.0,78402.0
18/04/2018,78403,37,50,37,78403.0,78403.0
18/04/2018,78404,19,50,34,78404.0,78404.0
18/04/2018,78406,29,54,40,78406.0,78406.0
18/04/2018,78407,6,50,30,78407.0,78407.0
18/04/2018,78410,32,53,35,78410.0,78410.0
18/04/2018,78413,21,50,35,78413.0,78413.0
18/04/2018,78415,33,51,37,78415.0,78415.0
18/04/2018,78416,35,49,35,78416.0,78416.0
18/04/2018,78417,27,52,35,78417.0,78417.0
18/04/2018,78418,46,49,53,78418.0,78418.0
18/04/2018,78420,19,49,34,78420.0,78420.0
18/04/2018,78423,35,52,44,78423.0,78423.0
18/04/2018,78431,39,52,40,78431.0,78431.0
18/04/2018,78437,32,53,35,78437.0,78437.0
18/04/2018,78439,24,51,34,78439.0,78439.0
18/04/2018,78440,38,51,39,78440.0,78440.0
18/04/2018,78442,28,50,39,78442.0,78442.0
18/04/2018,78443,28,50,37,78443.0,78443.0
18/04/2018,78444,26,52,35,78444.0,78444.0
18/04/2018,78451,37,52,37,78451.0,78451.0
18/04/2018,78455,41,50,47,78455.0,78455.0
18/04/2018,78460,36,50,35,78460.0,78460.0
18/04/2018,78464,9,54,30,78464.0,78464.0
18/04/2018,78465,24,51,34,78465.0,78465.0
18/04/2018,78466,40,51,44,78466.0,78466.0
18/04/2018,78470,9,52,32,78470.0,78470.0
18/04/2018,78472,10,48,32,78472.0,78472.0
18/04/2018,78474,21,51,34,78474.0,78474.0
18/04/2018,78475,25,51,34,78475.0,78475.0
18/04/2018,78478,10,48,32,78478.0,78478.0
18/04/2018,78481,44,50,50,78481.0,78481.0
18/04/2018,78484,33,54,35,78484.0,78484.0
18/04/2018,78486,13,52,32,78486.0,78486.0
18/04/2018,78490,34,51,42,78490.0,78490.0
18/04/2018,78497,9,51,30,78497.0,78497.0
18/04/2018,78498,41,51,45,78498.0,78498.0
18/04/2018,78499,10,48,30,78499.0,78499.0
18/04/2018,78501,38,53,35,78501.0,78501.0
18/04/2018,78502,44,49,50,78502.0,78502.0
18/04/2018,78503,23,51,35,78503.0,78503.0
18/04/2018,78505,23,51,34,78505.0,78505.0
18/04/2018,78506,10,50,32,78506.0,78506.0
18/04/2018,78513,21,50,34,78513.0,78513.0
18/04/2018,78516,7,51,30,78516.0,78516.0
18/04/2018,78517,11,56,30,78517.0,78517.0
18/04/2018,78518,40,50,45,78518.0,78518.0
18/04/2018,78520,18,50,34,78520.0,78520.0
18/04/2018,78522,14,51,32,78522.0,78522.0
18/04/2018,78524,43,50,50,78524.0,78524.0
18/04/2018,78528,30,53,35,78528.0,78528.0
18/04/2018,78530,30,53,35,78530.0,78530.0
18/04/2018,78531,34,54,35,78531.0,78531.0
18/04/2018,78536,36,51,35,78536.0,78536.0
18/04/2018,78537,12,50,32,78537.0,78537.0
18/04/2018,78545,40,51,47,78545.0,78545.0
18/04/2018,78548,24,53,39,78548.0,78548.0
18/04/2018,78550,31,51,39,78550.0,78550.0
18/04/2018,78551,44,52,50,78551.0,78551.0
18/04/2018,78557,7,52,30,78557.0,78557.0
18/04/2018,78558,26,52,35,78558.0,78558.0
18/04/2018,78559,22,51,35,78559.0,78559.0
18/04/2018,78561,28,53,40,78561.0,78561.0
18/04/2018,78562,16,50,34,78562.0,78562.0
18/04/2018,78564,10,48,32,78564.0,78564.0
18/04/2018,78565,28,51,35,78565.0,78565.0
18/04/2018,78567,35,53,35,78567.0,78567.0
18/04/2018,78569,11,48,30,78569.0,78569.0
18/04/2018,78571,41,51,45,78571.0,78571.0
18/04/2018,78575,31,55,40,78575.0,78575.0
18/04/2018,78576,22,50,35,78576.0,78576.0
18/04/2018,78586,46,49,53,78586.0,78586.0
18/04/2018,78588,29,51,37,78588.0,78588.0
18/04/2018,78590,20,53,35,78590.0,78590.0
18/04/2018,78591,27,52,35,78591.0,78591.0
18/04/2018,78597,35,54,35,78597.0,78597.0
18/04/2018,78601,11,55,32,78601.0,78601.0
18/04/2018,78605,19,50,34,78605.0,78605.0
18/04/2018,78606,7,49,32,78606.0,78606.0
18/04/2018,78608,27,52,35,78608.0,78608.0
18/04/2018,78609,35,51,37,78609.0,78609.0
18/04/2018,78615,35,51,42,78615.0,78615.0
18/04/2018,78616,31,51,37,78616.0,78616.0
18/04/2018,78618,20,50,34,78618.0,78618.0
18/04/2018,78620,36,54,44,78620.0,78620.0
18/04/2018,78621,33,52,42,78621.0,78621.0
18/04/2018,78623,24,50,37,78623.0,78623.0
18/04/2018,78624,40,53,44,78624.0,78624.0
18/04/2018,78638,37,53,39,78638.0,78638.0
18/04/2018,78640,48,52,52,78640.0,78640.0
18/04/2018,78642,38,52,40,78642.0,78642.0
18/04/2018,78643,39,52,42,78643.0,78643.0
18/04/2018,78644,24,51,39,78644.0,78644.0
18/04/2018,78646,45,51,50,78646.0,78646.0
18/04/2018,78647,34,53,35,78647.0,78647.0
18/04/2018,78650,45,49,52,78650.0,78650.0
18/04/2018,78653,26,50,35,78653.0,78653.0
18/04/2018,78655,13,53,32,78655.0,78655.0
18/04/2018,78668,26,52,35,78668.0,78668.0
18/04/2018,78672,40,52,44,78672.0,78672.0
18/04/2018,78674,39,51,45,78674.0,78674.0
18/04/2018,78677,32,53,35,78677.0,78677.0
18/04/2018,78681,28,51,35,78681.0,78681.0
18/04/2018,78683,29,50,37,78683.0,78683.0
18/04/2018,78686,47,50,52,78686.0,78686.0
18/04/2018,78688,33,53,42,78688.0,78688.0
18/04/2018,91001,10,49,27,91001.0,91001.0
18/04/2018,91016,11,48,30,91016.0,91016.0
18/04/2018,91017,18,53,34,91017.0,91017.0
18/04/2018,91021,26,54,35,91021.0,91021.0
18/04/2018,91022,10,48,27,91022.0,91022.0
18/04/2018,91027,41,54,42,91027.0,91027.0
18/04/2018,91035,10,48,30,91035.0,91035.0
18/04/2018,91037,22,54,34,91037.0,91037.0
18/04/2018,91038,15,51,30,91038.0,91038.0
18/04/2018,91041,23,54,34,91041.0,91041.0
18/04/2018,91044,37,55,40,91044.0,91044.0
18/04/2018,91045,22,53,32,91045.0,91045.0
18/04/2018,91047,18,53,32,91047.0,91047.0
18/04/2018,91064,46,54,49,91064.0,91064.0
18/04/2018,91067,10,49,27,91067.0,91067.0
18/04/2018,91069,10,51,29,91069.0,91069.0
18/04/2018,91075,11,49,25,91075.0,91075.0
18/04/2018,91079,11,49,27,91079.0,91079.0
18/04/2018,91080,15,51,29,91080.0,91080.0
18/04/2018,91081,13,50,30,91081.0,91081.0
18/04/2018,91085,21,53,32,91085.0,91085.0
18/04/2018,91086,32,54,35,91086.0,91086.0
18/04/2018,91093,24,55,37,91093.0,91093.0
18/04/2018,91095,19,53,32,91095.0,91095.0
18/04/2018,91097,32,54,37,91097.0,91097.0
18/04/2018,91098,10,48,30,91098.0,91098.0
18/04/2018,91099,15,52,30,91099.0,91099.0
18/04/2018,91100,14,50,29,91100.0,91100.0
18/04/2018,91103,31,55,35,91103.0,91103.0
18/04/2018,91105,21,53,32,91105.0,91105.0
18/04/2018,91106,19,53,32,91106.0,91106.0
18/04/2018,91109,12,50,29,91109.0,91109.0
18/04/2018,91111,26,56,37,91111.0,91111.0
18/04/2018,91112,10,50,27,91112.0,91112.0
18/04/2018,91114,34,53,39,91114.0,91114.0
18/04/2018,91115,27,55,35,91115.0,91115.0
18/04/2018,91121,11,51,29,91121.0,91121.0
18/04/2018,91122,34,57,42,91122.0,91122.0
18/04/2018,91129,18,52,30,91129.0,91129.0
18/04/2018,91130,10,48,30,91130.0,91130.0
18/04/2018,91131,10,48,30,91131.0,91131.0
18/04/2018,91132,17,52,30,91132.0,91132.0
18/04/2018,91135,20,54,34,91135.0,91135.0
18/04/2018,91136,41,55,44,91136.0,91136.0
18/04/2018,91137,10,49,27,91137.0,91137.0
18/04/2018,91145,10,48,32,91145.0,91145.0
18/04/2018,91148,15,51,30,91148.0,91148.0
18/04/2018,91156,22,53,32,91156.0,91156.0
18/04/2018,91159,23,54,34,91159.0,91159.0
18/04/2018,91161,42,55,44,91161.0,91161.0
18/04/2018,91174,31,54,35,91174.0,91174.0
18/04/2018,91175,10,48,30,91175.0,91175.0
18/04/2018,91179,26,55,34,91179.0,91179.0
18/04/2018,91180,15,53,32,91180.0,91180.0
18/04/2018,91182,33,54,35,91182.0,91182.0
18/04/2018,91184,13,50,29,91184.0,91184.0
18/04/2018,91186,22,54,34,91186.0,91186.0
18/04/2018,91191,37,53,40,91191.0,91191.0
18/04/2018,91195,16,53,32,91195.0,91195.0
18/04/2018,91198,15,51,30,91198.0,91198.0
18/04/2018,91200,13,50,30,91200.0,91200.0
18/04/2018,91201,38,54,40,91201.0,91201.0
18/04/2018,91204,29,54,34,91204.0,91204.0
18/04/2018,91207,23,54,34,91207.0,91207.0
18/04/2018,91215,33,54,37,91215.0,91215.0
18/04/2018,91216,38,55,40,91216.0,91216.0
18/04/2018,91222,10,48,29,91222.0,91222.0
18/04/2018,91223,12,49,29,91223.0,91223.0
18/04/2018,91225,32,54,37,91225.0,91225.0
18/04/2018,91226,16,52,30,91226.0,91226.0
18/04/2018,91228,33,54,37,91228.0,91228.0
18/04/2018,91232,17,52,30,91232.0,91232.0
18/04/2018,91235,34,54,37,91235.0,91235.0
18/04/2018,91240,10,48,27,91240.0,91240.0
18/04/2018,91243,28,56,37,91243.0,91243.0
18/04/2018,91244,24,54,32,91244.0,91244.0
18/04/2018,91247,10,48,30,91247.0,91247.0
18/04/2018,91248,11,49,25,91248.0,91248.0
18/04/2018,91249,22,55,35,91249.0,91249.0
18/04/2018,91272,35,56,42,91272.0,91272.0
18/04/2018,91273,11,49,29,91273.0,91273.0
18/04/2018,91274,28,56,39,91274.0,91274.0
18/04/2018,91275,30,57,39,91275.0,91275.0
18/04/2018,91284,11,49,30,91284.0,91284.0
18/04/2018,91286,35,54,37,91286.0,91286.0
18/04/2018,91292,24,54,34,91292.0,91292.0
18/04/2018,91293,16,52,30,91293.0,91293.0
18/04/2018,91294,10,48,29,91294.0,91294.0
18/04/2018,91312,43,54,47,91312.0,91312.0
18/04/2018,91315,21,53,32,91315.0,91315.0
18/04/2018,91318,18,53,30,91318.0,91318.0
18/04/2018,91319,28,56,37,91319.0,91319.0
18/04/2018,91326,39,54,40,91326.0,91326.0
18/04/2018,91330,20,53,32,91330.0,91330.0
18/04/2018,91332,28,54,34,91332.0,91332.0
18/04/2018,91333,29,55,35,91333.0,91333.0
18/04/2018,91338,24,55,37,91338.0,91338.0
18/04/2018,91339,31,55,37,91339.0,91339.0
18/04/2018,91340,31,54,35,91340.0,91340.0
18/04/2018,91345,40,55,42,91345.0,91345.0
18/04/2018,91347,34,55,39,91347.0,91347.0
18/04/2018,91359,12,51,29,91359.0,91359.0
18/04/2018,91363,32,56,39,91363.0,91363.0
18/04/2018,91374,10,49,25,91374.0,91374.0
18/04/2018,91376,25,54,34,91376.0,91376.0
18/04/2018,91377,44,55,45,91377.0,91377.0
18/04/2018,91378,18,52,30,91378.0,91378.0
18/04/2018,91386,26,54,34,91386.0,91386.0
18/04/2018,91390,10,48,30,91390.0,91390.0
18/04/2018,91393,10,47,30,91393.0,91393.0
18/04/2018,91399,10,49,25,91399.0,91399.0
18/04/2018,91405,13,54,32,91405.0,91405.0
18/04/2018,91408,15,53,30,91408.0,91408.0
18/04/2018,91411,25,55,37,91411.0,91411.0
18/04/2018,91412,18,53,32,91412.0,91412.0
18/04/2018,91414,10,48,30,91414.0,91414.0
18/04/2018,91421,36,53,39,91421.0,91421.0
18/04/2018,91425,32,56,37,91425.0,91425.0
18/04/2018,91432,42,55,42,91432.0,91432.0
18/04/2018,91433,13,50,29,91433.0,91433.0
18/04/2018,91434,36,55,39,91434.0,91434.0
18/04/2018,91435,26,55,34,91435.0,91435.0
18/04/2018,91441,19,54,34,91441.0,91441.0
18/04/2018,91457,26,54,34,91457.0,91457.0
18/04/2018,91458,35,56,40,91458.0,91458.0
18/04/2018,91461,28,55,37,91461.0,91461.0
18/04/2018,91463,11,52,30,91463.0,91463.0
18/04/2018,91468,26,54,34,91468.0,91468.0
18/04/2018,91469,11,49,27,91469.0,91469.0
18/04/2018,91471,37,57,44,91471.0,91471.0
18/04/2018,91473,14,50,29,91473.0,91473.0
18/04/2018,91477,41,56,45,91477.0,91477.0
18/04/2018,91479,46,54,44,91479.0,91479.0
18/04/2018,91482,21,54,35,91482.0,91482.0
18/04/2018,91494,31,55,35,91494.0,91494.0
18/04/2018,91495,10,48,30,91495.0,91495.0
18/04/2018,91507,10,49,29,91507.0,91507.0
18/04/2018,91508,12,49,27,91508.0,91508.0
18/04/2018,91511,10,48,30,91511.0,91511.0
18/04/2018,91514,31,54,37,91514.0,91514.0
18/04/2018,91519,10,48,30,91519.0,91519.0
18/04/2018,91521,35,54,37,91521.0,91521.0
18/04/2018,91525,13,50,30,91525.0,91525.0
18/04/2018,91526,10,49,25,91526.0,91526.0
18/04/2018,91533,10,48,29,91533.0,91533.0
18/04/2018,91534,41,56,47,91534.0,91534.0
18/04/2018,91538,34,56,42,91538.0,91538.0
18/04/2018,91540,17,52,32,91540.0,91540.0
18/04/2018,91544,10,48,27,91544.0,91544.0
18/04/2018,91546,15,51,32,91546.0,91546.0
18/04/2018,91547,10,48,32,91547.0,91547.0
18/04/2018,91549,34,55,39,91549.0,91549.0
18/04/2018,91552,28,55,35,91552.0,91552.0
18/04/2018,91553,31,54,35,91553.0,91553.0
18/04/2018,91556,11,48,29,91556.0,91556.0
18/04/2018,91560,32,57,39,91560.0,91560.0
18/04/2018,91568,20,53,34,91568.0,91568.0
18/04/2018,91570,33,55,37,91570.0,91570.0
18/04/2018,91573,29,55,35,91573.0,91573.0
18/04/2018,91577,28,54,34,91577.0,91577.0
18/04/2018,91578,18,53,32,91578.0,91578.0
18/04/2018,91579,23,54,32,91579.0,91579.0
18/04/2018,91581,21,53,32,91581.0,91581.0
18/04/2018,91587,39,56,42,91587.0,91587.0
18/04/2018,91589,40,55,40,91589.0,91589.0
18/04/2018,91593,14,51,30,91593.0,91593.0
18/04/2018,91599,18,54,32,91599.0,91599.0
18/04/2018,91600,34,54,37,91600.0,91600.0
18/04/2018,91602,16,52,30,91602.0,91602.0
18/04/2018,91613,10,48,30,91613.0,91613.0
18/04/2018,91617,30,54,35,91617.0,91617.0
18/04/2018,91619,19,53,32,91619.0,91619.0
18/04/2018,91629,12,50,27,91629.0,91629.0
18/04/2018,91630,18,53,34,91630.0,91630.0
18/04/2018,91631,31,54,35,91631.0,91631.0
18/04/2018,91634,21,54,34,91634.0,91634.0
18/04/2018,91635,41,55,45,91635.0,91635.0
18/04/2018,91639,14,51,29,91639.0,91639.0
18/04/2018,91645,46,54,49,91645.0,91645.0
18/04/2018,91648,30,54,34,91648.0,91648.0
18/04/2018,91649,25,54,32,91649.0,91649.0
18/04/2018,91654,16,53,30,91654.0,91654.0
18/04/2018,91657,39,53,40,91657.0,91657.0
18/04/2018,91659,28,54,34,91659.0,91659.0
18/04/2018,91661,40,56,44,91661.0,91661.0
18/04/2018,91662,14,51,30,91662.0,91662.0
18/04/2018,91665,35,56,39,91665.0,91665.0
18/04/2018,91666,36,56,40,91666.0,91666.0
18/04/2018,91667,36,55,39,91667.0,91667.0
18/04/2018,91671,15,51,29,91671.0,91671.0
18/04/2018,91679,35,55,44,91679.0,91679.0
18/04/2018,91685,35,55,39,91685.0,91685.0
18/04/2018,91687,37,54,39,91687.0,91687.0
18/04/2018,91689,46,54,45,91689.0,91689.0
18/04/2018,91691,37,53,39,91691.0,91691.0
18/04/2018,91692,35,57,40,91692.0,91692.0
18/04/2018,92002,49,54,47,92002.0,92002.0
18/04/2018,92004,52,48,54,92004.0,92004.0
18/04/2018,92007,51,53,50,92007.0,92007.0
18/04/2018,92009,51,47,54,92009.0,92009.0
18/04/2018,92012,52,48,55,92012.0,92012.0
18/04/2018,92014,50,53,49,92014.0,92014.0
18/04/2018,92019,48,53,49,92019.0,92019.0
18/04/2018,92020,51,51,52,92020.0,92020.0
18/04/2018,92022,48,50,52,92022.0,92022.0
18/04/2018,92023,52,52,53,92023.0,92023.0
18/04/2018,92024,52,48,54,92024.0,92024.0
18/04/2018,92025,51,48,55,92025.0,92025.0
18/04/2018,92026,52,45,57,92026.0,92026.0
18/04/2018,92032,50,52,50,92032.0,92032.0
18/04/2018,92033,50,48,54,92033.0,92033.0
18/04/2018,92035,51,45,55,92035.0,92035.0
18/04/2018,92036,51,49,52,92036.0,92036.0
18/04/2018,92040,52,50,53,92040.0,92040.0
18/04/2018,92044,53,46,54,92044.0,92044.0
18/04/2018,92046,52,50,52,92046.0,92046.0
18/04/2018,92047,48,49,53,92047.0,92047.0
18/04/2018,92048,51,51,53,92048.0,92048.0
18/04/2018,92049,51,52,50,92049.0,92049.0
18/04/2018,92050,50,48,57,92050.0,92050.0
18/04/2018,92051,53,45,57,92051.0,92051.0
18/04/2018,92060,50,52,50,92060.0,92060.0
18/04/2018,92062,52,45,57,92062.0,92062.0
18/04/2018,92063,50,48,55,92063.0,92063.0
18/04/2018,92064,51,48,55,92064.0,92064.0
18/04/2018,92071,50,53,49,92071.0,92071.0
18/04/2018,92072,51,49,53,92072.0,92072.0
18/04/2018,92073,51,46,57,92073.0,92073.0
18/04/2018,92075,52,50,53,92075.0,92075.0
18/04/2018,92076,48,49,53,92076.0,92076.0
18/04/2018,92077,49,50,53,92077.0,92077.0
18/04/2018,92078,48,50,52,92078.0,92078.0
18/04/2018,93001,47,53,53,93001.0,93001.0
18/04/2018,93005,40,55,49,93005.0,93005.0
18/04/2018,93006,48,54,50,93006.0,93006.0
18/04/2018,93007,41,54,50,93007.0,93007.0
18/04/2018,93008,46,54,52,93008.0,93008.0
18/04/2018,93010,43,55,50,93010.0,93010.0
18/04/2018,93013,43,54,52,93013.0,93013.0
18/04/2018,93014,38,55,45,93014.0,93014.0
18/04/2018,93015,34,55,42,93015.0,93015.0
18/04/2018,93027,45,53,52,93027.0,93027.0
18/04/2018,93029,44,54,52,93029.0,93029.0
18/04/2018,93030,41,54,50,93030.0,93030.0
18/04/2018,93031,45,51,50,93031.0,93031.0
18/04/2018,93032,39,55,44,93032.0,93032.0
18/04/2018,93033,38,54,40,93033.0,93033.0
18/04/2018,93039,47,50,52,93039.0,93039.0
18/04/2018,93045,48,54,52,93045.0,93045.0
18/04/2018,93046,39,55,45,93046.0,93046.0
18/04/2018,93047,37,55,42,93047.0,93047.0
18/04/2018,93048,48,54,49,93048.0,93048.0
18/04/2018,93049,43,55,44,93049.0,93049.0
18/04/2018,93050,41,55,44,93050.0,93050.0
18/04/2018,93051,42,54,42,93051.0,93051.0
18/04/2018,93053,46,55,52,93053.0,93053.0
18/04/2018,93055,47,53,52,93055.0,93055.0
18/04/2018,93057,40,55,47,93057.0,93057.0
18/04/2018,93059,42,52,50,93059.0,93059.0
18/04/2018,93061,48,53,52,93061.0,93061.0
18/04/2018,93062,39,55,45,93062.0,93062.0
18/04/2018,93063,47,54,52,93063.0,93063.0
18/04/2018,93064,44,55,49,93064.0,93064.0
18/04/2018,93066,49,52,53,93066.0,93066.0
18/04/2018,93070,51,51,53,93070.0,93070.0
18/04/2018,93071,36,55,45,93071.0,93071.0
18/04/2018,93072,42,53,50,93072.0,93072.0
18/04/2018,93073,30,56,42,93073.0,93073.0
18/04/2018,93074,32,55,40,93074.0,93074.0
18/04/2018,93077,41,55,47,93077.0,93077.0
18/04/2018,93078,32,55,44,93078.0,93078.0
18/04/2018,93079,42,52,50,93079.0,93079.0
18/04/2018,94001,41,53,42,94001.0,94001.0
18/04/2018,94002,49,54,45,94002.0,94002.0
18/04/2018,94003,50,53,49,94003.0,94003.0
18/04/2018,94004,41,53,40,94004.0,94004.0
18/04/2018,94011,44,53,42,94011.0,94011.0
18/04/2018,94015,44,54,42,94015.0,94015.0
18/04/2018,94016,50,53,49,94016.0,94016.0
18/04/2018,94017,46,53,42,94017.0,94017.0
18/04/2018,94018,48,54,47,94018.0,94018.0
18/04/2018,94019,43,53,40,94019.0,94019.0
18/04/2018,94021,50,54,47,94021.0,94021.0
18/04/2018,94022,49,54,45,94022.0,94022.0
18/04/2018,94028,48,54,44,94028.0,94028.0
18/04/2018,94033,46,54,45,94033.0,94033.0
18/04/2018,94034,49,54,47,94034.0,94034.0
18/04/2018,94037,49,53,49,94037.0,94037.0
18/04/2018,94038,51,54,47,94038.0,94038.0
18/04/2018,94041,49,54,47,94041.0,94041.0
18/04/2018,94042,47,54,44,94042.0,94042.0
18/04/2018,94043,49,53,49,94043.0,94043.0
18/04/2018,94044,43,53,42,94044.0,94044.0
18/04/2018,94046,49,54,45,94046.0,94046.0
18/04/2018,94047,33,54,37,94047.0,94047.0
18/04/2018,94048,37,53,39,94048.0,94048.0
